domain,scene,level_band,state,route,variant_no,text,tone_tier,narrative_status,note,group
breakthrough,success,元婴,通用,体修,22,丹破婴出，气血烘炉里坐起一个婴胎，通体赤金，与你同呼同吸。你试着抡臂，山风被扯得猎猎作响——肉身自成一方天地，从今往后，山河驮得起。,正经,定稿,丹破婴出,
breakthrough,success,元婴,通用,体修,23,婴胎不是修的，是血肉里长出来的——你每一滴血、每一寸筋骨都认识它。它坐在你心口，你站着，它就站着；你入定，它便替你守炉。,正经,定稿,血肉成婴,
breakthrough,success,元婴,通用,体修,24,"元婴既成，肉身便是一座炉。天地灵气来了，进炉；拳脚打出去了，带火。你站在宗门演武场中央，四下无人敢近三尺——不是怕你，是怕那炉子。
---",正经,定稿,身作烘炉,
breakthrough,death,练气,通用,灵修,01,第一缕灵气冲岔了道，像野马挣断了缰绳，在经脉里横冲直撞。你听见自己骨头缝里传来细碎的声响——走火入魔，身死道消。最后一口气息散尽时，你只来得及想：屋后那畦菜，该收了。,正经,定稿,灵气逆冲,
breakthrough,death,练气,通用,灵修,02,灵气逆涌大半，你昏死在山道上，滚进一条山涧。醒来时，一个采药人正拿草汁往你嘴里灌——药是苦的，命是拣回来的。你躺在草棚里，看着天色一点点亮，忽然觉得：走岔的路，也还活着有人救。,正经,定稿,山涧得救,
breakthrough,death,练气,通用,体修,03,强行淬体，气血反噬，像炉膛里塞了太多柴——轰的一声，皮膜寸寸绽裂。你倒在演武场的沙土里，血从指缝往外渗。身死道消，你最后认出的，是头顶那轮看了十几年的月亮。,正经,定稿,气血反噬,
breakthrough,death,练气,通用,体修,04,气血崩到七成，你跌进一座破庙。庙里半尊泥佛歪着身子，你靠着佛脚喘气，血竟渐渐止了——大概是佛看你太狼狈，替你挡了一劫。你摸着完好的一双手臂，对着泥佛磕了个头。,正经,定稿,破庙佛前,
breakthrough,death,筑基,通用,灵修,05,筑基台上裂纹横生，你越是想压，碎得越快——丹台倾覆，灵气四溃，如堤坝崩于一夜暴雨。身死道消的那一刻，你听见丹田里那盏没点亮的灯火，噗地灭了。,正经,定稿,丹台倾覆,
breakthrough,death,筑基,通用,灵修,06,灵气窜出体外那瞬，守在你身后的师兄一掌按在你后心，硬生生把逆脉压回三分。他自己喷出一口血，溅在你衣襟上——你活了，他替你疼了三个月。你问他图什么，他笑：怕你娘来宗门寻人。,正经,定稿,同门护法,
breakthrough,death,筑基,通用,体修,07,筑基的最后一锤砸偏了，气血灌进右臂，筋骨寸断，像枯木折在风里。你听见那声脆响，知道这具身子到头了——身死道消，你躺在地上，看见自己的骨头茬子扎破了皮。,正经,定稿,骨碎筋折,
breakthrough,death,筑基,通用,体修,08,气血将溃未溃，路过的老教头一巴掌拍在你肩上。那一掌不重，却把逆行的血气生生拍回了正轨——你跪在地上喘气，老教头背着手走了，丢下一句：急什么，石头还有磨圆的一天。,正经,定稿,老教头一巴掌,
breakthrough,death,金丹,通用,灵修,09,丹火逆行的那一刻，你看见了满天星辰。走火入魔，身死道消——尘土归于尘土，唯道心不灭。丹田里那粒金丹随你碎去，碎得很轻，像一粒盐落进水里。,正经,定稿,丹火逆行,
breakthrough,death,金丹,通用,灵修,10,丹火将倾，腕上那枚随身的玉镯先裂了——脆生生的响，替你挡下逆行的大半火势。你保住一条命，玉镯碎成齑粉，风一吹就没了。你攥着空空的腕子，在山上坐了一宿，天亮时下山，买了壶酒，浇在镯子碎的地方。,正经,定稿,残破玉镯,
breakthrough,death,金丹,通用,体修,11,气血烘炉烧过了头，炉壁寸寸开裂，你护不住、压不平——轰然炸响，肉身崩解。身死道消，你最后的感觉是暖的，像铁匠收炉时那股子热浪，铺天盖地，又归于寂静。,正经,定稿,烘炉炸裂,
breakthrough,death,金丹,通用,体修,12,护心镜替你接了那一记炸响——镜裂成三瓣，你被气浪掀出三里地，摔进河滩。你在水里呛醒过来，第一件事是摸心口：还在跳。你把三瓣镜子收进怀里，想着明日去趟铁匠铺。,正经,定稿,心口一劫,
breakthrough,death,元婴,通用,灵修,13,元婴出窍悟道，遇上千年不遇的阴煞——元婴溃散如烟，魂灯摇曳将熄。身死道消，你的最后一眼是识海里那盏灯，灯芯将尽未尽，像是在等谁来续。,正经,定稿,元婴溃散,
breakthrough,death,元婴,通用,灵修,14,元婴被阴煞冲散九成，最后一丝残魂遁入山中一株古木。你在树心里温养了不知多少日夜，听着树根吸水、树冠接露——醒转时，满身苔痕。你拍了拍树干，像拍一位老友：欠你的，来日还。,正经,定稿,一缕残魂,
breakthrough,death,元婴,通用,体修,15,气血婴胎与天劫相撞，血崩于鼎——任你皮膜如铁、筋骨如钢，也撑不住天上那道雷。肉身崩解，你的最后一口气，吹动了山崖上的经幡。,正经,定稿,婴胎血崩,
breakthrough,death,元婴,通用,体修,16,"婴胎将崩，一头自海崖下浮起的老龟驮住了你残破的身子，慢慢游回浅滩。你在龟背上醒来的那天，潮水正退——你抬头看着天边那缕雷光散去，知道这一劫，有人替你扛了一半。老龟沉回海里，你对着海面作了个揖。
---",正经,定稿,老龟驮骨,
breakthrough,survive,通用,通用,通用,01,经脉灼痛如火，识海翻涌如沸——你一只手死死按在丹田上，另一只手抓进土里。撑住，撑住，撑过这一口气……不知过了多久，痛潮退去，你瘫在地上，听见自己粗重的喘息，像捡回了一条命，还热乎着。,正经,定稿,血线之上,
breakthrough,survive,通用,通用,通用,02,气血将溃未溃，一线之间。你不躲了，索性闭眼，把最后那点力气压成薄薄一层，兜住将散的根基——像补船的人，拿命去堵那个洞。等风浪过去，船没沉，你趴在甲板上，觉得这条船还能再走很远。,正经,定稿,将溃未溃,
breakthrough,revive,通用,通用,通用,01,回生丹入腹，借丹力重聚魂魄——前尘散尽：你睁开眼，记得自己死过一回，却怎么也想不起那会儿怎么死的，只记得死前最后一点念头是……有点饿。守着你的人把一碗粥递过来：先吃饭，账以后再算。你接了碗，觉得这话很有道理。,正经+冷幽默,定稿,前尘散尽,
breakthrough,revive,通用,通用,通用,02,魂魄重聚，如丹炉回魂。你在床上醒来的第一件事是找鞋——总不能光着脚复活。师兄把鞋踢到你脚边：行，活蹦乱跳的，还能突破。你穿上鞋，脚趾动了动，忽然觉得这双旧鞋，比天下法宝都踏实。,正经+冷幽默,定稿,丹炉回魂,
breakthrough,revive,通用,通用,通用,03,复生之后，你躺了三天，问的第一句话是——那我突破，还算数吗？守着的师父愣了半天，笑出声：算，怎么不算，命都是捡回来的，天大的事都算。你闭上眼，觉得丹田里那口气，比死前稳了三分。,正经+冷幽默,定稿,道心愈坚,
breakthrough,pity_hint,通用,通用,通用,01,连败数回，老修士也不劝你，只在茶棚里给你续了碗茶：急什么，修行路长着呢——你家隔壁那条狗，套了三年车，如今也拉得动石磨了。你低头喝茶，觉得他骂得对，又觉得他夸得很怪。,正经+冷幽默,定稿,急什么,
breakthrough,pity_hint,通用,通用,通用,02,突破又没成，你垂头丧气地回屋。师父不闻不问，只把一壶热茶推到你面前：败着败着就熟了，熟了就能下锅了。你捧着茶，品了半天这句话，不知道他是在安慰你，还是在说他自己那锅老汤。,正经+冷幽默,定稿,一壶热茶,
breakthrough,lose_streak_reward,通用,通用,通用,01,闭关处的墙角，你踢到一枚石子——不是普通石子，是温养石，摸着暖融融的，不知是哪位前辈随手落的。你揣进怀里，心想：败了这么多回，总该捡点什么。这石头后来一直跟着你，比许多法宝都贴心。,正经+冷幽默,定稿,墙角温养石,
breakthrough,lose_streak_reward,通用,通用,通用,02,"下山散心，师门塞给你一道平安符：不突破，也得平安。你捏着那枚歪歪扭扭缝的符，鼻子有点酸——符上绣的是一只胖乎乎的乌龟。你把它挂在腰间，觉得这句话，比突破口诀入耳。
---",正经+冷幽默,定稿,师门平安符,
breakthrough,comprehend_success,通用,通用,通用,01,你在铜镜前坐下，想看清自己的道。镜中人先是少年，再是中年，忽然白了头——你不躲不闪，看着它。等镜中人重新年轻起来，你忽然笑了：原来我早就是那个人了。那一刻，眉心一点灵光落下，悟了。,正经,定稿,镜中观己,
breakthrough,comprehend_success,通用,通用,通用,02,溪边一块卵石，你蹲着看了它一炷香。千万年的水流把它磨圆了，圆而不滑，稳坐溪底。你伸手捞起它，又放下——道也没别的，顺水而行，不失本心。你起身时，满溪的水声都像是应了你一声。,正经,定稿,溪石磨圆,
breakthrough,comprehend_fail,通用,通用,通用,01,枫叶将红未红，你盯着那一点过渡的颜色，觉得自己快抓住什么了——差一线，就差一线。那点灵光从指尖滑过去，你伸手去捞，捞了个空。但你站在枫树下，觉得指尖已经沾到它的凉意了。来日方长。,正经,定稿,差一线,
breakthrough,comprehend_fail,通用,通用,通用,02,风过竹林，满山都是声响，你闭眼听了半天，想抓住那阵风里的道理——抓不住。你睁开眼，竹叶还在晃，道理还在风里。你笑了笑，把这片竹林记在心底：没悟成，至少记住它长什么样。,正经,定稿,风过竹林,
breakthrough,comprehend_universal,通用,通用,通用,01,你封了修为，下山做了三年木匠。砍料、划线、凿眼、打磨，一根木头在你手里变成凳子、变成牛车上的轴——大道无情，人有情。第三年开春，你雕了一只燕子放在檐下，夜里无风，它却扇了扇翅膀。你站在檐下，满身木屑，悟了。,正经,定稿,化凡入世,
breakthrough,comprehend_universal,通用,通用,通用,02,"枯了十年的老树，今春又发了芽。你摸着那截干裂的树皮，触到底下一点温润的生机——死过的东西，还记得怎么活。你坐在树下，从日出坐到日落，起身时，树芽又长高了一寸，你心里也有一寸东西，拱出了土。
---",正经,定稿,枯木逢春,
fortune,weapon_drop,通用,通用,通用,01,废墟的石缝里，你摸出一柄锈剑。拭去锈迹，剑身嗡鸣一声，又归于沉寂——像一位老卒认出了久别的故人，叹了口气，继续睡。你把它背在身后，锈剑不沉，压在心上的，是它的来历。,正经,定稿,锈剑嗡鸣,
fortune,weapon_drop,通用,通用,通用,02,破庙香案下压着一杆断枪，枪头断口处有旧血，枪杆却还硬朗——你把枪抽出来，枪身一颤，断口处的锈竟簌簌落了，露出一点寒光。你对着庙门外的风挥了挥，觉得这杆枪，还想上阵。,正经,定稿,破庙断枪,
fortune,weapon_drop,通用,通用,通用,03,涨水冲出一只石匣，你捞起来，匣里一柄短刃，切口如新。刃柄上刻着四个字：勿借勿当。你掂了掂，觉得它像某位前辈的传家宝——后来你才知道，那前辈的传家宝丢了三十年，寻人启事还贴在渡口。你犹豫了半炷香，决定先留着，等遇上失主再说。,玩梗灰,定稿,河底石匣,
fortune,heart_method_drop,通用,通用,通用,01,山洞壁上刻着一幅吐纳图，画的是云海日出。你按图吐纳，呼吸竟与洞外的潮汐同频——一呼，海退；一吸，潮涨。出洞时你引了一夜气，比闭关三个月还实在。,正经,定稿,山洞壁画,
fortune,heart_method_drop,通用,通用,通用,02,旧宅夹层里翻出一捆竹简，字迹被水洇了大半，只剩三四句口诀。你连蒙带猜地读，越读越心惊——这几句残话，句句都在你卡了半年的关窍上。你把竹简收进怀里，决定来日去旧宅主人坟前烧炷香。,正经,定稿,竹简残卷,
fortune,heart_method_drop,通用,通用,通用,03,荒野古碑，碑文残缺，你拓下半截带回去。夜里对着油灯细读，读着读着，气血竟奔涌起来——你赶紧收摄心神，再看那拓片，字还是那些字，却像是活过来了。你把它压在枕下，打算明日去碑前坐坐。,正经,定稿,碑文拓片,
fortune,pill_drop,通用,通用,通用,01,废弃的丹房里，炉灰深处还埋着一粒滚圆丹药，尚有余温。你把它托在掌心，想了想，没有急着服——来路不明的丹，来路不明的机缘。你把它收进玉瓶，想着等哪天请个识丹的老前辈，掌掌眼。,正经,定稿,丹炉灰烬,
fortune,pill_drop,通用,通用,通用,02,"山道旁滚着一只旧药袋，你捡起来，袋底沉着几粒受潮的丹药——卖相不佳，药香却正。你把药袋系在腰上，走了三里路，药香一路跟着你，像一只不认生的小狗。你决定先留着，万一下回闭关缺个由头呢。
---",正经+冷幽默,定稿,药童遗袋,
cultivation,retreat_start,练气-筑基,通用,通用,01,你在门内插上门闩，外头的声响便远了。旧蒲团，半炷香，你先把心放稳——闭关如守夜，最要紧的是坐得住。,正经,定稿,封门定心,
cultivation,retreat_start,练气-筑基,通用,通用,02,一炷香燃在案头，烟直直地升，无风无扰。你看着那缕烟出了神，等回过神，烟已去了半炷——修炼先修定，定下来了，才算是开了头。,正经,定稿,燃香计心,
cultivation,retreat_start,金丹-元婴,通用,通用,03,到了这个份上，闭关不必再挑静室。你往山巅一坐，云在脚下，风在袖中，天地的灵气自己寻过来——金丹之后，闭关不是躲世，是应邀入局。,正经,定稿,山巅入定,
cultivation,retreat_settlement,练气-筑基,通用,通用,01,耳边一声鸡鸣，你睁开眼。窗纸泛白，炉火将尽，{time_str}就这么过去了——你吐出一口浊气，凡尘的声音重新涌进来，听着，竟觉得亲切。,正经,定稿,睁眼吐浊,
cultivation,retreat_settlement,练气-筑基,通用,通用,02,推门时，山门外那株桃树落了满地花瓣。闭关前它正含苞，此刻已结了青果——{time_str}，你错过一树花期，换来一截清净修为。,正经,定稿,门外花信,
cultivation,retreat_settlement,金丹-元婴,通用,通用,03,睁眼，吐出一口绵长的浊气，气到窗外，惊起檐下一对麻雀。{time_str}，对你不过弹指——你起身时，衣袍上落满经年的尘，轻轻一拍，便散了。,正经,定稿,浊气惊雀,
cultivation,retreat_settlement,金丹-元婴,通用,通用,04,出关时正逢云开。你立在山门前看了一会儿——{time_str}，山下人事已换了几茬，山顶的月色还是那一轮。你笑了笑，走下石阶。,正经,定稿,云开下山,
cultivation,retreat_epiphany,通用,通用,通用,01,修炼至中夜，脑中忽然一空。万千念头如退潮般收走，只剩一线灵光悬在识海中央——你伸手去接，它落在掌心，化成一点温热。,正经,定稿,识海灵光,
cultivation,retreat_epiphany,通用,通用,通用,02,枯坐间，墙上那道旧痕忽然活了，在你眼中弯成一条路。你顺着它走了很远很远，回来时，窗外才过一炷香——悟道这件事，不占时辰。,正经,定稿,旧痕成路,
cultivation,retreat_epiphany,通用,通用,通用,03,气血行到第七个周天，忽然不听使唤，自己拧成一股绳。你顺着它发力，一拳打在虚处，筋骨嗡嗡作响——那一瞬你明白了一件事，说不清，但身上记得。,正经,定稿,气血自拧,
cultivation,impart_value_inactive_hint,通用,通用,通用,01,你持有传承但尚未激活，本次闭关未累积传承值。发送「激活传承 <编号>」激活后再闭关。,平淡,定稿,传承未动,
cultivation,impart_value_inactive_hint,通用,通用,通用,02,传承未激活，闭关期间传承值不会累积。先发送「激活传承 <编号>」，下次出关即可结算。,平淡,定稿,先激活再闭关,
cultivation,creation_help_welcome,通用,通用,通用,01,欢迎踏入修仙之路！灵修体修，各有一番天地。请选择你的修炼方式：,平淡,定稿,道分两支,
cultivation,creation_welcome,通用,通用,通用,01,恭喜道友 {name} 踏上仙途！,正经,定稿,仙途初启,
cultivation,creation_warning,通用,通用,通用,01,修仙路上多凶险：突破失败或生命值归零，会身死道消，一切归于尘土。修行之前，先把这条路看清。,平淡,定稿,前路凶险,
cultivation,rebirth_farewell,通用,通用,通用,01,你把这一世的恩怨情仇放下，旧身入土，一点灵光不灭。山还是那座山，路还是那条路——只是走的人，换了副皮囊。,正经,定稿,灯灭芯留,
cultivation,rebirth_farewell,通用,通用,通用,02,弃道重修，前尘如灯灭。但灯芯还在魂里，点过的东西总留些余温——来世重逢，老友相见不相识，你笑一笑，也算是拜过了。,正经,定稿,余温作别,
cultivation,rebirth_farewell,通用,通用,通用,03,"旧身入土，灵光转世。这一世的账，且留到下一世再算——到时候，你不再是今日的你，可那口气，还是这口气。
---",正经,定稿,此账待清,
combat,battle_opening,通用,通用,通用,01,荒野尽头，风忽然停了。一道身影立在枯草尖上，不动，也不说话——你握紧兵刃，知道这一战躲不过，脚步却一步未退。,正经,定稿,荒野遇敌,
combat,battle_opening,通用,通用,通用,02,密林静得只剩自己的心跳。枝头鸟不鸣，虫声也收了——杀气先于人到，你侧身站定，林深处传来一声极轻的兵刃出鞘声。,正经,定稿,密林杀机,
combat,battle_opening,通用,通用,通用,03,断崖之上，两道人影遥遥相对。山风把衣袍吹得猎猎作响，谁都没先动——先动的人先露出破绽，这个道理，你懂，对方也懂。,正经,定稿,断崖对峙,
combat,battle_vs,通用,通用,通用,01,{name1} 与 {name2} 相对而立，互道一声名号。江湖规矩，先通名，后动手——名字落了地，这场架才算数。,正经,定稿,报名问路,
combat,battle_vs,通用,通用,通用,02,{name1} 与 {name2} 隔着三步站定，杀气在半空凝成一线。谁先眨眼，谁先矮半截——对峙比的是耐性，耐性本身就是功夫。,正经,定稿,杀气凝霜,
combat,battle_mutual_destruction,通用,通用,通用,01,最后一击同时落定——你的兵刃递进对方胸口，对方的掌力也拍在你肩头。两道身影同时退开，又同时站不住，一起跌坐在地，谁也没能站到最后。,正经,定稿,两败俱落,
combat,battle_mutual_destruction,通用,通用,通用,02,烟尘散尽，两人都撑着兵刃没松手。你看着他，他也在看你——这一战，同归于尽，谁也没能再站起来。地上，只剩两道深深的脚印。,正经,定稿,烟尘同尽,
combat,battle_victory,通用,通用,通用,01,{name} 收剑归鞘，铮的一声响，落在满场寂静里。风重新流动，鸟鸣重新响起——胜了，但架子不能倒，转身时步子要稳。,正经,定稿,收剑归鞘,
combat,battle_victory,通用,通用,通用,02,{name} 抱拳一礼，不乘胜，不补刀。胜负是胜负，气度是气度——对方也回了一礼，这一战，服了。,正经,定稿,拱手而别,
combat,battle_victory,通用,通用,通用,03,打斗扬起的尘土慢慢落回地面，{name} 立在原地，衣角还在抖，手已经稳了。赢了这一场，山还是山，路还是路，只是脚下又踏实了一分。,正经,定稿,风静云收,
combat,battle_victory,通用,通用,通用,04,{name} 越过倒地之人，脚步不停。胜者不必回头——身后的喘息声渐远，前方的路自己铺开。,正经,定稿,踏血而行,
combat,battle_draw_stalemate,通用,通用,通用,01,斗到三百招开外，两人都住了手，喘着气，互相盯着。谁都没剩几分气力，谁也不敢先动——僵在这里，比的是谁先撑不住。,正经,定稿,各自留手,
combat,battle_draw_stalemate,通用,通用,通用,02,兵刃架在一起，谁也压不过谁。你咬着牙，对方也咬着牙，力道一分一分地加，又一分一分地收——再打下去，两败俱伤，划不来。,正经,定稿,兵刃相交,
combat,battle_draw,通用,通用,通用,01,两人同时收招，各退半步。这一战，拆了个平手——你抱拳，对方也抱拳，山道上让开一条路，谁也没输，谁也没赢。,正经,定稿,各退半步,
combat,battle_draw,通用,通用,通用,02,气力都见了底，再打只是耗着。你先收了势，对方也顺势收了——平局收场，倒也算一段不打不相识的缘分。,正经,定稿,收势作罢,
combat,dodge,通用,通用,通用,01,{defender_name} 身形如风，于千钧一发之际侧身——{attacker_name} 的攻势擦着衣角掠过，落了个空。,正经,定稿,侧身让过,
combat,dodge,通用,通用,通用,02,{attacker_name} 的攻势落下时，{defender_name} 已经不在原地——原地只留一道残影，被这一击打得粉碎，真身早在三步之外站定。,正经,定稿,残影留原地,
combat,dodge,通用,通用,通用,03,{defender_name} 不闪不避，反倒迎着攻势一矮身，借那一击的劲风整个翻了出去——攻势落空，人已到了 {attacker_name} 的侧后。,正经,定稿,借力而起,
combat,dodge,通用,通用,通用,04,{defender_name} 堪堪避开，衣角被削去一片。低头看看破口，再抬头——这衣角旧了，正想着换件新的，倒是对方先帮了忙。,正经+冷幽默,定稿,堪堪擦过,
combat,block,通用,通用,通用,01,对方攻势当头落下，{defender_name} 沉肩架臂，硬接这一击——脚下纹丝不动，只有衣袍被劲风压得贴了身。硬桥硬马，挡得住，就还站着。,正经,定稿,架臂如山,
combat,block,通用,通用,通用,02,{defender_name} 双臂交错挡在身前，脚下一沉，扎进土里半寸。攻势撞上来，如浪撞礁石——礁石不后退，浪自己碎了。,正经,定稿,脚下生根,
combat,stun_skip,通用,通用,通用,01,{name} 脑中嗡的一声，眼前一黑——天旋地转，招式全忘了，只剩本能在原地晃了两晃，这一回合，是出不了手了。,正经,定稿,眼前一黑,
combat,stun_skip,通用,通用,通用,02,{name} 挨了这一下，眼前直冒金星。星星还怪好看的，可惜这会子不是赏星的时候——这一回合，且先数着星星过吧。,正经+冷幽默,定稿,晕头转向,
combat,ultimate_cast,通用,通用,通用,01,{attacker_name} 深吸一口气，手诀一变——天地间灵气被抽空了一瞬，全凝在那一招上。大招将出，万物收声。,正经,定稿,压轴起手,
combat,ultimate_cast,通用,通用,通用,02,你引血成诀，方圆三丈血气翻涌——,玩梗灰,定稿,血引成诀,
combat,crit_notice,通用,通用,通用,01,杀意先于招式而至——{attacker_name} 的刀光在半空一顿，像是蓄满了整条河的力道，下一刻就要劈下来。,正经,定稿,刀光先到,
combat,crit_notice,通用,通用,通用,02,{attacker_name} 衣袍无风自鼓，罡风卷起满地尘土。这一击不寻常——懂行的人已经看出，接下来这一下，是要见真章的。,正经,定稿,罡风卷袖,
combat,damage_crit,通用,通用,通用,01,{attacker_name} 这一击结结实实落在要害，气劲炸开，如崩山裂石——全数吃下，{final_damage}。四周尘土翻卷，久久不散。,正经,定稿,崩山裂石,
combat,damage_crit,通用,通用,通用,02,招式刁钻，直取命门——{attacker_name} 一击中的，对方身形一顿，气血翻涌，连退两步才站稳，这一下伤得不轻。,正经,定稿,正中命门,
combat,damage_crit,通用,通用,通用,03,拳未至，风先到；拳到时，风炸开——{attacker_name} 这一拳打实了，声音闷得像是砸进土里，尘土从脚下腾起一圈。,正经,定稿,拳风炸响,
combat,damage_normal,通用,通用,通用,01,{attacker_name} 一击破风而至，被对方卸去大半力道，仍实打实挨了这一下——不致命，但疼，局势就此压下一头。,正经,定稿,破风一击,
combat,damage_normal,通用,通用,通用,02,兵刃相触，劲力透过兵刃震得虎口发麻——{attacker_name} 这一击平平无奇，却稳、准、不花哨，挨了就是挨了。,正经,定稿,震手回劲,
combat,reflect,通用,通用,通用,01,反震之力如数奉还——{defender_name} 借力打力，把袭来的攻势原路弹回，{reflect_dmg} 的力道在对方自己身上炸开。,正经,定稿,原路奉还,
combat,reflect,通用,通用,通用,02,{defender_name} 不接硬招，只一引一带——攻势撞上护体真劲，弹了回去，{reflect_dmg} 的反噬让对方自己吃了个哑巴亏。,正经,定稿,四两拨千斤,
combat,lifesteal,通用,通用,通用,01,{attacker_name} 掌势一收，竟从对方伤口处牵出一道血线，吸入口中——{heal} 气血入体，苍白的脸色回了些血色，招式却愈发凶狠。,正经,定稿,反咬一口,
combat,lifesteal,通用,通用,通用,02,伤敌，也补己——{attacker_name} 借这一击之力，将对方的气血纳为己用，{heal} 生机入体，久战的气力又续上了几分。,正经,定稿,以战养战,
combat,remaining_hp,通用,通用,通用,01,{defender_name} 气血将尽，{remaining_hp} 一线吊着——腿在抖，手没松。这口气只要还在，人就还站着，战就还没完。,正经,定稿,血未尽，战未止,
combat,remaining_hp,通用,通用,通用,02,{defender_name} 身上带伤，{remaining_hp} 堪堪撑着。地上已经溅了血，眼神却比方才更亮——越是残局，越见心性。,正经,定稿,残局不退,
combat,remaining_hp,通用,通用,通用,03,{defender_name} 晃了两晃，{remaining_hp} 的气血勉强稳住身形。身后没路可退，前面的人还在逼近——那就站着，站着就有说法。,正经,定稿,摇而不倒,
combat,remaining_hp,通用,通用,通用,04,打到这时，{defender_name} 的 {remaining_hp} 已经薄如纸，掌心却还扣着一招没用——残局里藏着后手的人，最不好惹。,正经,定稿,山穷水未尽,
combat,survive,通用,通用,通用,01,{name} 气机将断之际，护身之物忽然一亮——绝境中硬生生吊住一条命。生死线上走了一遭，再睁眼时，眼神比方才更冷更稳。,正经,定稿,一线生机,
combat,survive,通用,通用,通用,02,{name} 力竭欲倒，却于最后一刻撑住了——这一击没能放倒他，反倒激出一股狠劲。命还在，那就接着打。,正经,定稿,死不认命,
combat,buff_applied,通用,通用,通用,01,{actor_name} 的【{effect_name}】落在 {target_name} 身上——灵光一闪，气机一振，接下来的路，好走多了。,正经,定稿,灵辉加身,
combat,buff_applied,通用,通用,通用,02,{actor_name} 施出【{effect_name}】，{target_name} 周身一暖，如披了件看不见的甲。有这层加护在，出手都敢放开了。,正经,定稿,加护上身,
combat,status_expired,通用,通用,通用,01,{name} 身上的【{effect_name}】散去，像灯盏熄了最后一缕光——方才利落的身手慢了一线，这才知道，原来方才一直借着那股劲。,正经,定稿,灵辉散去,
combat,status_expired,通用,通用,通用,02,{name} 周身的加护无声褪尽，重新变回有血有肉的身子。风一吹，透心凉——舒服日子到头了，接下来的每一招都得自己扛。,正经,定稿,加护褪尽,
combat,trigger_round_start_boost,通用,通用,通用,01,回合将启，{name} 触发了【{skill_name}】——气机先一步鼓荡起来，下一回合的攻势，先声夺人。,正经,定稿,起手先声,
combat,trigger_round_start_boost,通用,通用,通用,02,{name} 的【{skill_name}】悄然发动——没有什么比开打前先给自己加个码更实在的了。对面的脸色，肉眼可见地沉了三分。,玩梗灰,定稿,磨刀霍霍,
combat,trigger_round_start_boost,通用,通用,通用,03,{name} 的【{skill_name}】先行一步鼓荡——抢在交手之前把势头立住，下一回合的每一招，都从这股先机里起手。,正经,定稿,先机在握,
combat,trigger_attack_boost,通用,通用,通用,01,{actor_name} 触发了【{skill_name}】，招式陡然凌厉——同一招，此刻使出来，劲风呼呼地跟长了牙似的。,正经,定稿,攻势更盛,
combat,trigger_attack_boost,通用,通用,通用,02,{actor_name} 的【{skill_name}】一发动，出手都带风——按老话说，这是热汤下肚，浑身来劲。对面修士心里直犯嘀咕：这人也太不经夸了。,玩梗灰,定稿,热汤下肚,
combat,trigger_stun,通用,通用,通用,01,{actor_name} 触发【{skill_name}】，{target_name} 身形一僵，招式凝在半空——这一瞬的破绽，够对手做很多事了。,正经,定稿,定身一瞬,
combat,trigger_stun,通用,通用,通用,02,{actor_name} 的【{skill_name}】结结实实砸在 {target_name} 身上——眩晕上脸，动作慢得像在演皮影戏。这回合，且先当个看客吧。,玩梗灰,定稿,一锤定音,
combat,trigger_damage_reduction,通用,通用,通用,01,{actor_name} 触发【{skill_name}】，护体罡气一层层卸去来势——同样的一击落在身上，分量轻了大半。,正经,定稿,卸力化劲,
combat,trigger_damage_reduction,通用,通用,通用,02,"{actor_name} 的【{skill_name}】一开，站在那里跟座门神似的——对面砸了几招，自己手先酸了。打不动的对手最磨人，这话一点不假。
---",玩梗灰,定稿,铜墙铁壁,
